"Always equal to ACS Summary File identification","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","ZIP Code Tabulation Area (3-digit)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Occupied Housing Units","Occupied Housing Units: 1-Person Household","Occupied Housing Units: 2-Person Household","Occupied Housing Units: 3-Person Household","Occupied Housing Units: 4-Person Household","Occupied Housing Units: 5-Person Household","Occupied Housing Units: 6-Person Household","Occupied Housing Units: 7-or-More Person Household","% Occupied Housing Units: 1-Person Household","% Occupied Housing Units: 2-Person Household","% Occupied Housing Units: 3-Person Household","% Occupied Housing Units: 4-Person Household","% Occupied Housing Units: 5-Person Household","% Occupied Housing Units: 6-Person Household","% Occupied Housing Units: 7-or-More Person Household","Renter-Occupied Housing Units","Renter-Occupied Housing Units: 1-Person Household","Renter-Occupied Housing Units: 2-Person Household","Renter-Occupied Housing Units: 3-Person Household","Renter-Occupied Housing Units: 4-Person Household","Renter-Occupied Housing Units: 5-Person Household","Renter-Occupied Housing Units: 6-Person Household","Renter-Occupied Housing Units: 7-or-More Person Household","% Renter-Occupied Housing Units: 1-Person Household","% Renter-Occupied Housing Units: 2-Person Household","% Renter-Occupied Housing Units: 3-Person Household","% Renter-Occupied Housing Units: 4-Person Household","% Renter-Occupied Housing Units: 5-Person Household","% Renter-Occupied Housing Units: 6-Person Household","% Renter-Occupied Housing Units: 7-or-More Person Household","Occupied Housing Units","Occupied Housing Units: With Related Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","% Occupied Housing Units: No Related Children of the Householder Under 18","Renter-Occupied Housing Units","Renter-Occupied Housing Units: White Alone Householder","Renter-Occupied Housing Units: Black or African American Alone Householder","Renter-Occupied Housing Units: American Indian and Alaska Native Alone Householder","Renter-Occupied Housing Units: Asian Alone Householder","Renter-Occupied Housing Units: Native Hawaiian and Other Pacific Islander Alone Householder","Renter-Occupied Housing Units: Some Other Race Alone Householder","Renter-Occupied Housing Units: Two or More Races Householder","Renter-Occupied Housing Units: White Alone, Not Hispanic or Latino Householder","Renter-Occupied Housing Units: Hispanic or Latino Householder","% Renter-Occupied Housing Units: White Alone Householder","% Renter-Occupied Housing Units: Black or African American Alone Householder","% Renter-Occupied Housing Units: American Indian and Alaska Native Alone Householder","% Renter-Occupied Housing Units: Asian Alone Householder","% Renter-Occupied Housing Units: Native Hawaiian and Other Pacific Islander Alone Householder","% Renter-Occupied Housing Units: Some Other Race Alone Householder","% Renter-Occupied Housing Units: Two or More Races Householder","% Renter-Occupied Housing Units: White Alone, Not Hispanic or Latino Householder","% Renter-Occupied Housing Units: Hispanic or Latino Householder","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate (Includes Equivalency)","Population 25 Years and Over: Some College","Population 25 Years and Over: Bachelor's Degree","Population 25 Years and Over: Master's Degree","Population 25 Years and Over: Professional School Degree","Population 25 Years and Over: Doctorate Degree","% Population 25 Years and Over: Less than High School","% Population 25 Years and Over: High School Graduate (Includes Equivalency)","% Population 25 Years and Over: Some College","% Population 25 Years and Over: Bachelor's Degree","% Population 25 Years and Over: Master's Degree","% Population 25 Years and Over: Professional School Degree","% Population 25 Years and Over: Doctorate Degree","Population 15 Years and Over:","Population 15 Years and Over: Never Married","Population 15 Years and Over: Now Married (Not Including Separated)","Population 15 Years and Over: Separated","Population 15 Years and Over: Widowed","Population 15 Years and Over: Divorced","% Population 15 Years and Over: Never Married","% Population 15 Years and Over: Now Married (Not Including Separated)","% Population 15 Years and Over: Separated","% Population 15 Years and Over: Widowed","% Population 15 Years and Over: Divorced","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","% Civilian Population in Labor Force 16 Years and Over: Employed","% Civilian Population in Labor Force 16 Years and Over: Unemployed","Median Household Income (In 2025 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2025 Inflation Adjusted Dollars): [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): White Alone Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Black or African American Alone Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): American Indian and Alaska Native Alone  Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Asian Alone [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Native Hawaiian and Other Pacific Islander Alone  Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Some Other Race Alone Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Two or More Races Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Hispanic or Latino Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): White Alone Householder, Not Hispanic or Latino [Dollars adjusted for inflation to match value in 2025]","Occupied Housing Units","Occupied Housing Units: 0.50 or Less Occupants Per Room","Occupied Housing Units: 0.51 to 1.00 Occupants Per Room","Occupied Housing Units: 1.01 to 1.50 Occupants Per Room","Occupied Housing Units: 1.51 to 2.00 Occupants Per Room","Occupied Housing Units: 2.01 or More Occupants Per Room","% Occupied Housing Units: 0.50 or Less Occupants Per Room","% Occupied Housing Units: 0.51 to 1.00 Occupants Per Room","% Occupied Housing Units: 1.01 to 1.50 Occupants Per Room","% Occupied Housing Units: 1.51 to 2.00 Occupants Per Room","% Occupied Housing Units: 2.01 or More Occupants Per Room","Median Year Structure Built","Median Value [Dollars adjusted for inflation to match value in 2025]","Median Gross Rent [Dollars adjusted for inflation to match value in 2025]","Median Gross Rent as a Percentage of Household  Income in the Past 12 Months (Dollars)","Median Gross Rent","Median Gross Rent: No Bedroom","Median Gross Rent: 1 Bedroom","Median Gross Rent: 2 Bedrooms","Median Gross Rent: 3 Bedrooms","Median Gross Rent: 4 Bedrooms","Median Gross Rent: 5 or More Bedrooms","Median Gross Rent","Median Gross Rent: Built 2020 or Later","Median Gross Rent: Built 2010 to 2019","Median Gross Rent: Built 2000 to 2009","Median Gross Rent: Built 1990 to 1999","Median Gross Rent: Built 1980 to 1989","Median Gross Rent: Built 1970 to 1979","Median Gross Rent: Built 1960 to 1969","Median Gross Rent: Built 1950 to 1959","Median Gross Rent: Built 1940 to 1949","Median Gross Rent: Built 1939 or Earlier"
"ACSSF","ca","150","00",,,,"06","001",,,"430600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4306, Alameda County, California","060014306001","626161","0",,,1490,1490,6163.083,0.241762123994397,1490,1183,628,71,0,484,0,0,0,307,120,0,154,0,0,0,33,79.4,42.15,4.77,0,32.48,0,0,0,20.6,8.05,0,10.34,0,0,0,2.21,574,51,373,26,66,48,10,0,8.89,64.98,4.53,11.5,8.36,1.74,0,50,0,35,15,0,0,0,0,0,70,30,0,0,0,0,,,,,,,,,,,,,,,,50,0,0,35,0,0,0,15,0,50,0,0,70,0,0,0,30,0,100,1176,85,239,517,182,104,31,18,7.23,20.32,43.96,15.48,8.84,2.64,1.53,1271,176,901,0,50,144,13.85,70.89,0,3.93,11.33,961,911,50,94.8,5.2,238620,238620,,,,,,,,,,574,411,163,0,0,0,71.6,28.4,0,0,0,1960,1075300,,,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4306, Alameda County, California","060014306002","468370","0",,,769,769,4252.409,0.180838675700428,769,748,121,92,0,519,0,0,16,21,0,0,0,0,0,0,21,97.27,15.73,11.96,0,67.49,0,0,2.08,2.73,0,0,0,0,0,0,2.73,277,125,37,50,18,15,0,32,45.13,13.36,18.05,6.5,5.42,0,11.55,18,0,0,0,18,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,18,0,18,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,601,195,58,175,50,87,22,14,32.45,9.65,29.12,8.32,14.48,3.66,2.33,663,251,263,18,33,98,37.86,39.67,2.71,4.98,14.78,393,393,0,100,0,82294,82294,,,,,,,,,,277,179,93,5,0,0,64.62,33.57,1.81,0,0,1962,934315,,,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4306, Alameda County, California","060014306003","909362","0",,,2895,2895,8245.358,0.351106646053959,2895,2516,947,77,0,1424,0,0,68,379,207,0,0,0,0,108,64,86.91,32.71,2.66,0,49.19,0,0,2.35,13.09,7.15,0,0,0,0,3.73,2.21,983,113,352,194,260,57,7,0,11.5,35.81,19.74,26.45,5.8,0.71,0,79,0,47,16,16,0,0,0,0,59.49,20.25,20.25,0,0,0,,,,,,,,,,,,,,,,79,47,0,0,32,0,0,0,47,0,59.49,0,0,40.51,0,0,0,59.49,0,2292,144,338,992,368,403,12,35,6.28,14.75,43.28,16.06,17.58,0.52,1.53,2446,647,1497,0,151,151,26.45,61.2,0,6.17,6.17,1611,1595,16,99.01,0.99,175148,175148,,,,,,,,,,983,678,286,19,0,0,68.97,29.09,1.93,0,0,1966,975444,2359,23,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,"Block Group 4, Census Tract 4306, Alameda County, California","060014306004","257520","0",,,1090,1090,10962.59,0.0994290321036237,1090,795,708,5,0,41,0,0,41,295,41,0,0,0,0,141,113,72.94,64.95,0.46,0,3.76,0,0,3.76,27.06,3.76,0,0,0,0,12.94,10.37,373,60,121,72,120,0,0,0,16.09,32.44,19.3,32.17,0,0,0,18,18,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,18,18,0,0,0,0,0,0,18,0,100,0,0,0,0,0,0,100,0,860,3,160,254,359,34,22,28,0.35,18.6,29.53,41.74,3.95,2.56,3.26,939,242,601,0,20,76,25.77,64,0,2.13,8.09,504,451,53,89.48,10.52,,,,,,,,,,,,373,262,111,0,0,0,70.24,29.76,0,0,0,1966,1135172,,,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4307, Alameda County, California","060014307001","314085","0",,,1030,1030,8493.521,0.121268901631977,1030,960,606,48,0,202,0,24,80,70,24,0,14,0,0,12,20,93.2,58.83,4.66,0,19.61,0,2.33,7.77,6.8,2.33,0,1.36,0,0,1.17,1.94,363,74,103,102,44,26,14,0,20.39,28.37,28.1,12.12,7.16,3.86,0,44,0,12,32,0,0,0,0,0,27.27,72.73,0,0,0,0,,,,,,,,,,,,,,,,44,44,0,0,0,0,0,0,44,0,100,0,0,0,0,0,0,100,0,755,28,58,262,254,74,12,67,3.71,7.68,34.7,33.64,9.8,1.59,8.87,838,209,520,0,45,64,24.94,62.05,0,5.37,7.64,512,456,56,89.06,10.94,116978,116978,,,,,,,,,,363,227,122,14,0,0,62.53,33.61,3.86,0,0,1955,1078528,,,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4307, Alameda County, California","060014307002","669623","0",,,1954,1954,7557.74,0.258542896723846,1954,1645,710,154,0,671,0,9,101,309,149,0,12,0,0,67,81,84.19,36.34,7.88,0,34.34,0,0.46,5.17,15.81,7.63,0,0.61,0,0,3.43,4.15,647,183,141,86,145,40,52,0,28.28,21.79,13.29,22.41,6.18,8.04,0,174,82,23,24,36,0,9,0,47.13,13.22,13.79,20.69,0,5.17,0,,,,,,,,,,,,,,,,174,142,11,0,21,0,0,0,126,16,81.61,6.32,0,12.07,0,0,0,72.41,9.2,1364,136,260,315,485,107,22,39,9.97,19.06,23.09,35.56,7.84,1.61,2.86,1535,399,855,9,136,136,25.99,55.7,0.59,8.86,8.86,945,926,19,97.99,2.01,119429,119429,,,,,,,,,,647,393,217,37,0,0,60.74,33.54,5.72,0,0,1956,1046770,,46.2999992370605,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4307, Alameda County, California","060014307003","338895","0",,,1101,1101,8414.337,0.130848096593498,1101,739,259,1,0,409,0,0,70,362,125,0,17,0,0,63,157,67.12,23.52,0.09,0,37.15,0,0,6.36,32.88,11.35,0,1.54,0,0,5.72,14.26,352,35,113,75,84,14,31,0,9.94,32.1,21.31,23.86,3.98,8.81,0,88,11,7,34,26,10,0,0,12.5,7.95,38.64,29.55,11.36,0,0,,,,,,,,,,,,,,,,88,55,0,0,0,0,0,33,48,29,62.5,0,0,0,0,0,37.5,54.55,32.95,761,67,172,181,186,101,15,39,8.8,22.6,23.78,24.44,13.27,1.97,5.12,899,213,587,10,48,41,23.69,65.29,1.11,5.34,4.56,513,500,13,97.47,2.53,134148,134148,,,,,,,,,,352,199,130,23,0,0,56.53,36.93,6.53,0,0,1958,991688,3275,51,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4308, Alameda County, California","060014308001","261285","0",,,1085,1085,10755.06,0.100882706792464,1085,778,504,0,0,274,0,0,0,307,0,0,0,0,0,0,307,71.71,46.45,0,0,25.25,0,0,0,28.29,0,0,0,0,0,0,28.29,313,32,82,20,82,73,24,0,10.22,26.2,6.39,26.2,23.32,7.67,0,99,26,0,0,0,73,0,0,26.26,0,0,0,73.74,0,0,,,,,,,,,,,,,,,,99,26,0,0,0,0,0,73,26,73,26.26,0,0,0,0,0,73.74,26.26,73.74,654,129,74,254,176,21,0,0,19.72,11.31,38.84,26.91,3.21,0,0,1042,444,498,41,30,29,42.61,47.79,3.93,2.88,2.78,745,745,0,100,0,140729,140729,,,,,,,,,,313,141,99,73,0,0,45.05,31.63,23.32,0,0,1961,877150,,,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4308, Alameda County, California","060014308002","308384","0",,,619,619,5198.722,0.119067733132354,619,493,93,0,65,335,0,0,0,126,0,0,0,0,0,126,0,79.64,15.02,0,10.5,54.12,0,0,0,20.36,0,0,0,0,0,20.36,0,204,38,33,66,53,14,0,0,18.63,16.18,32.35,25.98,6.86,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,421,50,120,167,84,0,0,0,11.88,28.5,39.67,19.95,0,0,0,469,71,360,0,21,17,15.14,76.76,0,4.48,3.62,297,297,0,100,0,96395,96395,,,,,,,,,,204,71,119,14,0,0,34.8,58.33,6.86,0,0,1956,822172,,,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4308, Alameda County, California","060014308003","728953","0",,,2031,2031,7216.193,0.281450338766048,2031,1686,886,3,0,753,0,0,44,345,252,0,0,0,0,14,79,83.01,43.62,0.15,0,37.08,0,0,2.17,16.99,12.41,0,0,0,0,0.69,3.89,699,212,119,181,82,88,17,0,30.33,17.02,25.89,11.73,12.59,2.43,0,175,26,18,77,10,44,0,0,14.86,10.29,44,5.71,25.14,0,0,,,,,,,,,,,,,,,,175,157,0,0,10,0,0,8,113,44,89.71,0,0,5.71,0,0,4.57,64.57,25.14,1499,136,322,468,430,106,23,14,9.07,21.48,31.22,28.69,7.07,1.53,0.93,1714,611,735,0,166,202,35.65,42.88,0,9.68,11.79,1135,1106,29,97.44,2.56,115218,115218,,,,,,,,,,699,464,218,17,0,0,66.38,31.19,2.43,0,0,1961,883814,2843,34.0999984741211,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,"Block Group 4, Census Tract 4308, Alameda County, California","060014308004","502627","0",,,2079,2079,10712.88,0.194065377909087,2079,1914,989,46,0,676,0,42,161,165,90,0,0,0,0,75,0,92.06,47.57,2.21,0,32.52,0,2.02,7.74,7.94,4.33,0,0,0,0,3.61,0,829,259,192,168,187,0,23,0,31.24,23.16,20.27,22.56,0,2.77,0,349,111,128,38,72,0,0,0,31.81,36.68,10.89,20.63,0,0,0,,,,,,,,,,,,,,,,349,211,33,0,75,0,0,30,191,20,60.46,9.46,0,21.49,0,0,8.6,54.73,5.73,1491,136,321,452,422,149,1,10,9.12,21.53,30.32,28.3,9.99,0.07,0.67,1558,194,1014,0,92,258,12.45,65.08,0,5.91,16.56,885,848,37,95.82,4.18,84149,84149,,,,,,,,,,829,473,337,0,19,0,57.06,40.65,0,2.29,0,1959,815300,2484,45.9000015258789,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4309, Alameda County, California","060014309001","569765","0",,,2054,2054,9336.894,0.219987505733617,2054,1751,640,91,39,788,21,9,163,303,148,0,11,0,0,98,46,85.25,31.16,4.43,1.9,38.36,1.02,0.44,7.94,14.75,7.21,0,0.54,0,0,4.77,2.24,792,213,329,107,71,45,9,18,26.89,41.54,13.51,8.96,5.68,1.14,2.27,505,160,215,62,19,31,0,18,31.68,42.57,12.28,3.76,6.14,0,3.56,,,,,,,,,,,,,,,,505,202,34,0,195,0,34,40,183,75,40,6.73,0,38.61,0,6.73,7.92,36.24,14.85,1581,174,340,506,303,199,41,18,11.01,21.51,32.01,19.17,12.59,2.59,1.14,1719,706,669,0,90,254,41.07,38.92,0,5.24,14.78,1371,1309,62,95.48,4.52,114137,114137,,,,,,,,,,792,450,303,18,21,0,56.82,38.26,2.27,2.65,0,1971,907867,2301,25,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4309, Alameda County, California","060014309002","261290","0",,,1633,1633,16186.81,0.100884637303339,1633,1150,665,23,0,306,0,0,156,483,123,0,0,0,0,213,147,70.42,40.72,1.41,0,18.74,0,0,9.55,29.58,7.53,0,0,0,0,13.04,9,567,116,194,113,59,77,8,0,20.46,34.22,19.93,10.41,13.58,1.41,0,322,67,95,55,48,57,0,0,20.81,29.5,17.08,14.91,17.7,0,0,,,,,,,,,,,,,,,,322,132,12,0,91,0,45,42,98,89,40.99,3.73,0,28.26,0,13.98,13.04,30.43,27.64,1124,179,210,322,202,179,19,13,15.93,18.68,28.65,17.97,15.93,1.69,1.16,1361,381,652,0,136,192,27.99,47.91,0,9.99,14.11,818,808,10,98.78,1.22,,,,,,,,,,,,567,224,268,75,0,0,39.51,47.27,13.23,0,0,1965,826441,1861,50,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"430900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4309, Alameda County, California","060014309003","265495","0",,,1527,1527,14896.37,0.102508196949175,1527,838,158,224,8,366,3,0,79,689,78,0,0,0,0,53,558,54.88,10.35,14.67,0.52,23.97,0.2,0,5.17,45.12,5.11,0,0,0,0,3.47,36.54,411,95,95,26,84,0,111,0,23.11,23.11,6.33,20.44,0,27.01,0,338,95,83,26,42,0,92,0,28.11,24.56,7.69,12.43,0,27.22,0,,,,,,,,,,,,,,,,338,91,92,0,44,3,8,100,56,127,26.92,27.22,0,13.02,0.89,2.37,29.59,16.57,37.57,959,59,359,305,148,70,7,11,6.15,37.43,31.8,15.43,7.3,0.73,1.15,1221,673,441,21,47,39,55.12,36.12,1.72,3.85,3.19,609,597,12,98.03,1.97,122410,122410,,,,,,,,,,411,179,100,132,0,0,43.55,24.33,32.12,0,0,1961,1090399,2237,29.2000007629395,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"431000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4310, Alameda County, California","060014310001","459120","0",,,1446,1446,8157.176,0.177267230581763,1446,1152,443,346,21,275,0,0,67,294,123,36,0,35,0,43,57,79.67,30.64,23.93,1.45,19.02,0,0,4.63,20.33,8.51,2.49,0,2.42,0,2.97,3.94,532,113,191,111,99,0,12,6,21.24,35.9,20.86,18.61,0,2.26,1.13,364,57,123,83,89,0,12,0,15.66,33.79,22.8,24.45,0,3.3,0,,,,,,,,,,,,,,,,364,166,93,0,95,0,0,10,99,112,45.6,25.55,0,26.1,0,0,2.75,27.2,30.77,1189,83,362,374,294,45,31,0,6.98,30.45,31.46,24.73,3.78,2.61,0,1243,394,495,47,107,200,31.7,39.82,3.78,8.61,16.09,726,680,46,93.66,6.34,69781,69781,,,,,,,,,,532,224,280,18,10,0,42.11,52.63,3.38,1.88,0,1974,,2432,30.7999992370605,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"431000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4310, Alameda County, California","060014310002","495090","0",,,1645,1645,8605.567,0.191155325816181,1645,1447,377,158,4,672,0,0,236,198,0,0,8,11,0,107,72,87.96,22.92,9.6,0.24,40.85,0,0,14.35,12.04,0,0,0.49,0.67,0,6.5,4.38,579,103,215,130,74,23,34,0,17.79,37.13,22.45,12.78,3.97,5.87,0,348,73,137,87,28,7,16,0,20.98,39.37,25,8.05,2.01,4.6,0,,,,,,,,,,,,,,,,348,97,69,0,89,0,11,82,97,64,27.87,19.83,0,25.57,0,3.16,23.56,27.87,18.39,1211,100,190,449,404,58,10,0,8.26,15.69,37.08,33.36,4.79,0.83,0,1467,658,555,45,46,163,44.85,37.83,3.07,3.14,11.11,915,907,8,99.13,0.87,103846,103846,,,,,,,,,,579,318,261,0,0,0,54.92,45.08,0,0,0,1963,775003,2324,29.3999996185303,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"431100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4311, Alameda County, California","060014311001","570934","0",,,1450,1450,6577.788,0.220438859176182,1450,923,410,221,0,232,0,0,60,527,186,0,101,0,0,173,67,63.66,28.28,15.24,0,16,0,0,4.14,36.34,12.83,0,6.97,0,0,11.93,4.62,564,141,212,93,80,38,0,0,25,37.59,16.49,14.18,6.74,0,0,345,114,95,32,66,38,0,0,33.04,27.54,9.28,19.13,11.01,0,0,,,,,,,,,,,,,,,,345,111,92,15,39,0,39,49,72,111,32.17,26.67,4.35,11.3,0,11.3,14.2,20.87,32.17,1054,84,191,399,224,142,0,14,7.97,18.12,37.86,21.25,13.47,0,1.33,1210,293,732,0,75,110,24.21,60.5,0,6.2,9.09,935,927,8,99.14,0.86,118078,118078,,,,,,,,,,564,312,184,21,47,0,55.32,32.62,3.72,8.33,0,1963,793434,2616,32.7999992370605,,,,,,,,,,,,,,,,,,
